image_path,clean_class
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_977930.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_979144.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_980007.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_98051.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_980569.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_981987.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_982036.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_983264.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_983955.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_985056.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_985168.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_985930.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_985986.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_986103.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_986197.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_986241.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_986323.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_98656.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_98657.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_987482.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_987959.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_989250.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_989323.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_989723.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_989783.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_98999.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_990094.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_991039.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_991404.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_991489.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_991991.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_992020.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_992115.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_992159.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_992544.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_993339.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_994510.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_995250.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_995476.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_996898.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\BNE_999232.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_108931.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_150696.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_158274.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_183270.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_19429.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_205471.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_219512.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_236240.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_244662.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_253260.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_272014.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_283327.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_292100.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_322012.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_330663.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_35735.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_369264.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_373535.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_389433.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_408557.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_409124.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_427225.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_435447.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_438135.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_471493.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_473612.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_501624.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_507371.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_517556.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_539412.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_540543.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_590611.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_615770.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_620442.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_632329.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_664104.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_674828.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_680394.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_758129.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_782370.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_816359.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_909343.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_910228.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_933348.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_934358.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_941537.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_971896.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_982898.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_985581.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\NEUTROPHIL_993818.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_101188.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_102049.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_102699.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_103795.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_10403.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_10429.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_104445.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_10487.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_105096.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_10568.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_105867.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_106040.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_106989.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_107393.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_107907.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_108061.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_108753.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_10898.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_109436.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_110435.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_110866.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_111014.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_111548.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_111720.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_112103.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_112695.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_112815.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_112837.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_113678.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_113869.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_114388.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_114771.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_115658.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_115938.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_116255.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_117234.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_117404.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_118348.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_118471.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_119027.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_119358.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_119598.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_119786.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_120143.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_12043.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_120844.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_122854.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_122865.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_122993.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_123419.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_124356.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_125468.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_125477.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_125792.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_126017.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_126817.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_126871.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_12708.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_128810.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_129727.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_130010.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_130136.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_130192.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_130422.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_131610.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_131711.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_131912.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_133297.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_133532.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_133810.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_13420.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_134204.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_13626.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_137703.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_138139.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_13843.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_138431.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_139017.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_139869.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_13989.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_14041.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_140435.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_140717.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_140904.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_141017.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_141171.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_142258.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_142496.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_142694.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_143231.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_143493.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_144334.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_144826.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_145127.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_145282.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_145546.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_145845.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_146353.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_147263.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_147463.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_14748.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_148442.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_148499.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_148813.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_149300.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_151251.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_151342.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_151739.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_152502.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_153589.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_153736.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_153895.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_155159.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_156474.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_156637.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_157076.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_157268.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_157433.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_157991.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_158150.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_158196.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_158302.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_158445.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_159393.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_159739.jpg,neutrophil
D:\AI_08_V1\Data\images\pbc_barcelona\PBC_dataset_normal_DIB\neutrophil\SNE_159793.jpg,neutrophil
